,대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
13,game-development,Metaverse,"메타버스 시대의 현재, 아트엑스에서 미래를 찾다",초급자,"₩23,000",,3시간 주문형 동영상,"배울 내용
메타버스의 개념과 미래전략
메타버스 시대의 진로설계
로블록스 크리에이터가 되기 위한 방법과 로블록스 스튜디오 활용법
메타버스 크리에이터가 되기 위한 방법과 메타버스 크리에이터의 세계",한국어,https://www.udemy.com/course/metaverse_special_lecture/
14,game-development,Game Development Fundamentals,retr0의 유니티 클리커 게임 한방에 개발하기,초급자,무료,,,,한국어,https://www.udemy.com/course/clicker-in-one/
15,game-development,Unity,[유니티] 2D RPG 쯔꾸르풍 만들기,초급자,무료,,,,한국어,https://www.udemy.com/course/keidyunityrpg/
16,game-development,2D Game Development,[MapleStory Worlds]초보자부터 시작하는 Lv.1 튜토리얼 강의 part.1,초급자,무료,,,,한국어,https://www.udemy.com/course/maplestory-worlds-lv1-part1/
17,game-development,Game Development Fundamentals,Complete C# Unity Game Developer 2D,모든 수준,"₩22,000","₩99,000",18.5시간 주문형 동영상,"배울 내용
Learn C#, a powerful modern language, from scratch. No prior programming experience is necessary.
Become excellent at using the Unity game engine.
Build a solid foundation for game design and game development that will help you build your own games.
Learn how object oriented programming works in practice.
Create playable game projects - good for your portfolio, or just for your own sense of achievement.
Transfer your knowledge from this course to .NET, other languages, and more.
Develop highly transferable coding problem solving skills.
Be part of an amazing and supportive community of people similar to you.",영어,https://www.udemy.com/course/unitycourse/
18,game-development,Unreal Engine,Unreal Engine 5 C++ Developer: Learn C++ & Make Video Games,모든 수준,"₩17,000","₩88,000",29.5시간 주문형 동영상,"배울 내용
How to make games in Unreal Engine 5.
C++, the games industry standard language.
Object Oriented Programming and how to put it into practice.
Game design principles.
Programming patterns and best practices.
Artificial Intelligence behaviour programming for enemies.
Write code that is clean and to understand.
When to use Blueprint or C++.
How to achieve anything you want in Unreal using C++.
Unreal Gameplay Framework to make games easily.
Strong and transferable problem solving skills.
Modern game development technologies and techniques.
더 보기",영어,https://www.udemy.com/course/unrealcourse/
19,game-development,Game Development Fundamentals,Complete C# Unity Game Developer 3D,모든 수준,"₩25,000","₩119,000",30.5시간 주문형 동영상,"배울 내용
Learn C# from scratch. A powerful modern language.
Get experience using Unity 2020 - a very versatile 3D tool.
Gain an excellent general knowledge of video game design.
Make 2.5D and 3D games in Unity.
Transfer your knowledge to .NET, other languages, and more.
Learn how object oriented programming works in practice.
Develop a positive attitude to problem solving.
Practical exercises EVERY VIDEO to build actual skills.
Learn good coding and design patterns.
Learn to use source control, a valuable tool for working in small teams.",영어,https://www.udemy.com/course/unitycourse2/
20,game-development,Unity,RPG Core Combat Creator: Learn Intermediate Unity C# Coding,중급자,"₩17,000","₩88,000",27.5시간 주문형 동영상,"배울 내용
Create core combat mechanics for melee, ranged and special attacks.
More advanced C# techniques such as interfaces, delegates, and co-routines.
Create pathfinding systems and patrol paths for enemies and NPCs.
Make a detailed level with terrain, enemies, triggers, lighting, particles and props.
Balance the player and enemy stats (eg. health, damage, movement, attack speed, and more).
Advanced game design, project management and code architecture strategies.",영어,https://www.udemy.com/course/unityrpg/
21,game-development,Unreal Engine,Unreal Engine 5: The Complete Beginner's Course,모든 수준,"₩17,000","₩69,000",10시간 주문형 동영상,"배울 내용
Learn game development using Unreal Engine 5
Build realistic looking environments for games to take place in
Define custom inputs and movements to control characters
Script logic to define gameplay without needing to know how to code",영어,https://www.udemy.com/course/unreal-engine-5-the-complete-beginners-course/
22,game-development,Unreal Engine Blueprints,Unreal Engine Blueprint Game Developer,초급자,"₩19,000","₩99,000",,"배울 내용
Create simple complete games to share with friends.
Develop using the Unreal Engine 4 editor.
Learn to program using Blueprints, without needing to write code.
Create and package playable game projects.
Model basic levels in BSP.
Understand how to use the Unreal Editor interface.",영어,https://www.udemy.com/course/unrealblueprint/
23,game-development,3D Animation,Blender Character Creator for Video Games Design,초급자,"₩19,000","₩88,000",17.5시간 주문형 동영상,"배울 내용
Create a character from start to finish using Blender.
Block out the basic shape of your character using a standard box modelling approach.
Use the sculpt tools to shape the broad level details of your character.
Use the sculpt tools to add fine details to your character.
Texture paint your character to give it colour and details.
Rig (add bones) to your character so that it can be animated.
Animate your character.
Add your character into the Unity game engine if you choose to do so.",영어,https://www.udemy.com/course/blendercharacters/
24,game-development,Unreal Engine,Unreal Engine 4 Mastery: Create Multiplayer Games with C++,모든 수준,"₩199,000",,17.5시간 주문형 동영상,"배울 내용
Discover the power of C++ to build games in Unreal Engine.
Master the fundamentals of C++ programming.
Build multiplayer games you can play with friends.
Master Unreal's Gameplay Framework to create any genre of games.
Create multiple types of Artificial Intelligence within Unreal Engine.
Write clear code that can be exposed, extended and modified by Blueprint.",영어,https://www.udemy.com/course/unrealengine-cpp/
25,game-development,Unreal Engine,Unreal Engine 4 C++ The Ultimate Game Developer Course,모든 수준,"₩17,000","₩79,000",34.5시간 주문형 동영상,"배울 내용
How to program in Unreal Engine with C++.
How to create a complete UE4 game from start to finish.
Those with no experience in Unreal Engine will master Unreal.
Combat, adventure game mechanics, platforms, game saving/loading and menu design.
Those already experienced in game development will further expand their skills.
Those who already develop in another engine such as Unity will master Unreal.",영어,https://www.udemy.com/course/unreal-engine-the-ultimate-game-developer-course/
26,game-development,Minecraft,Develop Minecraft Plugins (Java),모든 수준,"₩17,000","₩88,000",34.5시간 주문형 동영상,"배울 내용
Learn the programming language Java (if not known)
Develop plugins for Spigot, Paper, Bukkit or BungeeCord (ALL VERSIONS!)
Start with events, commands and progress to minigames and packets!
Best ways to earn money from Minecraft plugins (servers, selling, comissions)",영어,https://www.udemy.com/course/develop-minecraft-plugins-java-programming/
27,game-development,Unity,Shader Development from Scratch for Unity with Cg,중급자,"₩17,000","₩79,000",10시간 주문형 동영상,"배울 내용
Use Unity Shaderlab to create their own shader effects with CG/HLSL.
Apply their knowledge of simple mathematics to change the visual surface of virtual objects.
Work with mesh vertices and textures to develop unique rendering effects.
Demonstrate a knowledge of the graphics pipeline and apply it to problem solving shading issues.",영어,https://www.udemy.com/course/unity-shaders/
28,game-development,Unity,Learn To Code By Making a 2D Platformer in Unity,초급자,"₩20,000","₩69,000",13시간 주문형 동영상,"배울 내용
Learn C#, a modern versatile programming language.
Understand the capabilities of 2D development in Unity.
Develop strong and transferrable problem solving skills.
Gain an understanding of the game development process.
Learn how object oriented programming works in practice.",영어,https://www.udemy.com/course/unity2dplatformer/
29,game-development,2D Game Development,Game Development/Art - Create a 2D Action Game with Unity/C#,초급자,"₩17,000","₩59,000",5시간 주문형 동영상,"배울 내용
Learn how to sketch and paint 2D game characters.
Create awesome 2D game animations using Unity.
Make a player character that can move around an environment and shoot projectiles.
Program some cool AI behaviors for various enemy game characters using C#.
Code a customizable enemy wave spawner.
Make a multi staged boss fight using state machine behaviors.
Make multiple weapons and power ups.
Learn how to make great main menus and responsive UI.
Create epic particle systems and sound effects.
Be able to make an entire game from A to Z using Unity, C# and some 2D application like Ps or Gimp. And then publish that finished product on Itch io, Newgrounds or Gamejolt.",영어,https://www.udemy.com/course/creating-a-cool-2d-action-game-in-unity/
30,game-development,Unreal Engine,Unreal Engine 5 C++ The Ultimate Game Developer Course,초급자,"₩17,000","₩88,000",52.5시간 주문형 동영상,"배울 내용
How to code games in Unreal Engine 5
An RPG action game with a third-person character
Combat with swords and other melee weapons
Creation of enemies that attack the player
Health bars and player stats
Unreal Engine 5's Open World system
Level design and creation of realistic scenes with Quixel Megascans
Motion Warping, Unreal Engine 5's new system for customized root motion animations
Particle effects like blood splatter and weapon trails
Unreal Engine 5's new MetaSounds system and high-quality sounds in game
더 보기",영어,https://www.udemy.com/course/unreal-engine-5-the-ultimate-game-developer-course/
31,game-development,Game Development Fundamentals,Master Lua Programming and Create Amazing Games with LÖVE!,모든 수준,"₩17,000","₩69,000",8.5시간 주문형 동영상,"배울 내용
Understand the basics of programming
How to use Lua
Utilize the core features of LÖVE
Find and use open-source software
Incorporate additional editors and tools
Create your own games!",영어,https://www.udemy.com/course/lua-love/
32,game-development,Artificial Intelligence,The Beginner's Guide to Artificial Intelligence (Unity 2022),초급자,"₩19,000","₩79,000",30시간 주문형 동영상,"배울 내용
Design and program NPCs with C# in Unity
Explain how AI is applied in computer games
Implement AI-related Unity Asset plugins into existing projects
Work with a variety of AI techniques for developing navigation and decision making abilities in NPCs",영어,https://www.udemy.com/course/artificial-intelligence-in-unity/
33,game-development,Unreal Engine,Unreal C++ Multiplayer Master: Intermediate Game Development,중급자,"₩17,000","₩79,000",24.5시간 주문형 동영상,"배울 내용
Make your own local and online multiplayer games using Unreal Engine and C++ and Blueprints
Learn fundamental multiplayer theory and concepts you can apply in your own games
Use the Steam API to play your game against your friends online
Build User Interfaces using Unreal Motion Graphics UI Designer
Create games using Local Area Networks (LANs)
Gain an understanding for how servers and computers networks connect
Understand how Unreal replicates state and why this is important for multiplayer games",영어,https://www.udemy.com/course/unrealmultiplayer/
34,game-development,Unreal Engine Blueprints,Unreal Engine 4 Class: Blueprints,모든 수준,"₩19,000","₩79,000",31시간 주문형 동영상,"배울 내용
Create games using Unreal Engine and Blueprints (Crie jogos com a Unreal Engine através das Blueprints)
Setup a human-controlled Character (Configure um personagem controlável pelo jogador)
Create logics using Blueprints (Crie lógicas usando Blueprints)
Start on Indie Game Development (Iniciar no desenvolvimento de jogos indie)
Learn Events, Function and Blueprint Communication (Aprenda Eventos, Funções e Comunicação entre Blueprints)",영어,https://www.udemy.com/course/unreal-engine-4-blueprints/
35,game-development,Assembly Language,Learn Assembly Language by Making Games for the Atari 2600,모든 수준,"₩19,000","₩99,000",16.5시간 주문형 동영상,"배울 내용
Programming for the Atari 2600
Assembly 6502 Language
Manipulating Video, Audio, and Input data
Creating Game ROM Cartridges
Computer Architecture and Low-Level Programming",영어,https://www.udemy.com/course/programming-games-for-the-atari-2600/
36,game-development,Game Development Fundamentals,How to Program Games: Tile Classics in JS for HTML5 Canvas,중급자,"₩17,000","₩59,000",5시간 주문형 동영상,"배울 내용
Create, display, and play with a 2D tile world that supports optimized collision (a central concept for generations of games in a variety of genres!)
Program games in JavaScript for HTML5 Canvas without using any external libraries or plug-ins
Create, load, display, and rotate image graphics in games
Break game code into multiple files to better manage large projects
Define a class and use it to create multiple instances of gameplay objects in unique positions (note: only using the very basic first concept of object-oriented programming, it doesn't dive deep into that rabbit hole)
Handle mouse input for a one-player game, or keyboard controls for both one and two-player games
Implement basic item pick-ups (keys) and trigger their usage upon collision (open doors)
Develop and adapt gameplay for basic platformer movement, digital board/strategy games, simple matrix formations for retro arcade-style enemies, and worlds larger than the screen viewed by scrolling camera
Apply simple trigonometry calls to move game objects at arbitrary angles
Implement basic loading screen functionality in HTML5",영어,https://www.udemy.com/course/how-to-program-games/
37,game-development,Unreal Engine,Unreal Engine 5 C++ Multiplayer Shooter,모든 수준,"₩17,000","₩88,000",65시간 주문형 동영상,"배울 내용
Connecting players across the internet with matchmaking sessions
Creating a plugin to convert any Unreal Engine project to multiplayer
Program multiplayer matchmaking in Unreal Engine
Learn replication techniques for fast-paced, competitive shooter games
Optimize network code by minimizing bandwidth and maximizing performance
Lag compensation techniques for multiplayer including client-side prediction and server-side rewind
Multiple weapons including pistols, SMGs, assault rifles, shotguns, sniper rifles, rocket launcher, grenade launchers, and throwing grenades
Pickups including shields, health, speed buffs, jump buffs, and ammo pickups
더 보기",영어,https://www.udemy.com/course/unreal-engine-5-cpp-multiplayer-shooter/
38,game-development,Machine Learning,A Beginner's Guide To Machine Learning with Unity,중급자,"₩19,000","₩79,000",12.5시간 주문형 동영상,"배울 내용
Build a genetic algorithm from scratch in C#.
Build a neural network from scratch in C#.
Setup and explore the Unity ML-Agents plugin.
Setup and use Tensorflow to train game characters.
Apply newfound knowledge of machine learning to integrate contemporary research ideas in the field into their own projects.
Distill the mathematics and statistic behind machine learning to working program code.
Use a Proximal Policy Optimisation to train a neural network.",영어,https://www.udemy.com/course/machine-learning-with-unity/
39,game-development,3D Animation,The Beginner's Guide to Animation in Unity (v5 to v2020+),초급자,"₩17,000","₩59,000",11.5시간 주문형 동영상,"배울 내용
create animations from scratch using the Unity Mecanim system and place them onto game objects.
import third party animated assets into Unity and set up animation controllers.
write C# code to dynamically control animations through user interaction.
explore the use of inverse kinematics in humanoid rigs.
create complex animation sequences and blends dynamically controlled by the user at runtime.",영어,https://www.udemy.com/course/mastering-3d-animation-in-unity/
40,game-development,Lua,Lua Scripting: Master complete Lua Programming from scratch,모든 수준,"₩17,000","₩79,000",14시간 주문형 동영상,"배울 내용
Lua Scripting
Integrate Lua with C and C++",영어,https://www.udemy.com/course/learn-lua-scripting-roblox/
41,game-development,Unity Visual Scripting,Make Games without Code? Master Visual Scripting in Unity!,초급자,"₩19,000","₩79,000",21.5시간 주문형 동영상,"배울 내용
Learn from a Professional Indie Game Developer
Learn how to make games without writing code!
Students will learn how to make several complete games from start to finish
Learn Visual Scripting, Shader Graph, Particle System, UI, Game Design, and more!",영어,https://www.udemy.com/course/make-games-without-code-unity-visual-scripting/
42,game-development,Unreal Engine,Unreal Engine 5 (UE5): Complete Beginners Course,초급자,"₩17,000","₩69,000",9시간 주문형 동영상,"배울 내용
Unreal Engine
Unreal Engine 5
Game Design
Architectural Design
Product Design",영어,https://www.udemy.com/course/unreal-engine-course/
43,game-development,Mobile Game Development,Unity C# Mobile Game Development: Make 3 Games From Scratch,초급자,"₩19,000","₩69,000",6.5시간 주문형 동영상,"배울 내용
How to develop games for mobile devices (phones and tablets) using Unity
Use Unity's mobile simulator to test the resolution and layout for all of the most popular mobile devices
Implement touch controls using Unity's new input system
How to implement ads for mobile games
How to use push notifications for mobile games
How to use deploy your games to mobile devices for testing and playing
How to prepare and submit your game to be published on the Apple App Store or Google Play Store",영어,https://www.udemy.com/course/unity-mobile/
44,game-development,Unity,How to Program Voxel Worlds Like Minecraft with C# in Unity,중급자,"₩17,000","₩69,000",18.5시간 주문형 동영상,"배울 내용
Build a cube-based geometric world like that generated in Minecraft.
Navigate and manipulate discrete values in 3d space.
Build and skin meshes from scratch using C#.
Save and Retrieve Serialised Data.
Build and manage a voxel data structure.",영어,https://www.udemy.com/course/unityminecraft/
45,game-development,Unreal Engine,Unreal Engine C++ The Ultimate Shooter Course,모든 수준,"₩19,000","₩99,000",56시간 주문형 동영상,"배울 내용
Learn all skills that translate to Unreal Engine 5!
Learn Unreal Engine game development by creating a complete shooter game.
Get in-depth experience with Unreal Engine Animation, Materials, Special Effects, and gameplay!
Learn Unreal Engine's code base.",영어,https://www.udemy.com/course/unreal-engine-the-ultimate-shooter-course/
46,game-development,Unity,Learn To Code By Making a 2D Platformer in Unity & C#,초급자,"₩17,000","₩79,000",15시간 주문형 동영상,"배울 내용
Learn C#, a modern versatile programming language.
Understand the capabilities of 2D development in Unity.
Develop strong and transferrable problem solving skills.
Gain an understanding of the game development process.
Learn how object oriented programming works in practice.",영어,https://www.udemy.com/course/unityplatformer/
47,game-development,Math,Mathematics for Computer Games Development using Unity,초급자,"₩17,000","₩79,000",15시간 주문형 동영상,"배울 내용
How to use bitwise operations to optimise processing and storage in games.
Everything there is to know about vector mathematics and how to navigate in 2D and 3D space.
The principles and practice behind collision detection with lines, line segments and ray casting.
The beauty of affine transformations and the fundamentals in transforming game objects.
What a quaternion is and how it is used to rotate game objects.
How to build a mathematics library in C# from scratch.",영어,https://www.udemy.com/course/games_mathematics/
48,game-development,Job Search,How To Get A Job In The Video Game Industry,모든 수준,"₩17,000","₩23,000",6.5시간 주문형 동영상,"배울 내용
Stand out from other candidates and get interviews for video game jobs no matter which role you are interested in.
Create winning Resumes, Cover Letters, Portfolios and LinkedIn profiles specifically tailored to the Video Game Industry.
Dominate in interviews by using specific, proven tactics and strategies.
Take action to get relevant video game industry experience (even if you have no experience to start with).
Create your personal brand in order to make it very clear to employers why you should be hired.
Create Proof-of-Value ""Artifacts"" that will make you stand out more than any other candidate and get your application to the top of the pile.
Use LinkedIn to easily Network with the right industry professionals (ie. Decision Makers who can give you a job)
Find (and create!) job opportunities anywhere in the world.",영어,https://www.udemy.com/course/gameindustryjobs/
49,game-development,Unity,Learn to make an Awesome Builder-Defender game in Unity!,초급자,"₩17,000","₩69,000",10시간 주문형 동영상,"배울 내용
Learn from a Professional Indie Game Developer
Learn how to make a City Builder, Tower Defense, RTS, Village Simulator, etc
Students will learn how to make a complete game from start to finish
Learn how to structure a codebase using Clean Code principles
Learn the basics of Shader Graph, Particle System, UI, Scriptable Objects, etc",영어,https://www.udemy.com/course/awesome-builder-defender-game-in-unity/
50,game-development,Game Art,2D Game Artist: Learn GIMP For Game Art,초급자,"₩17,000","₩69,000",18.5시간 주문형 동영상,"배울 내용
Master GIMP's powerful interface
Convey meaning through shape and colour
Use GIMPs fundamental drawing tools
Work with layers for complex images
Create gradients, drop shadows and reflections
Organise and professionally export your work.
Work to a specification like a pro
Create pixel art assets for your games
Create your own character
Becoming a digital artist",영어,https://www.udemy.com/course/gimpforgames/
51,game-development,Unreal Engine Blueprints,Unreal Engine Blueprints - The Ultimate Developer Course,모든 수준,"₩17,000","₩79,000",31.5시간 주문형 동영상,"배울 내용
Students will create 3 complete games including a mobile game and will test it on their mobile device.
Students will learn how to get beautiful game props, characters and environments online for free.
Students will learn Unreal Engine's Blueprint scripting system, which they will use to create gameplay.
Students will create games without needing to learn coding.",영어,https://www.udemy.com/course/unreal-engine-blueprints-the-ultimate-developer-course/
52,game-development,Math,Math For Video Games: The Fastest Way To Get Smarter At Math,초급자,"₩19,000","₩79,000",13.5시간 주문형 동영상,"배울 내용
Fundamental math concepts
Number base manipulation including binary, decimal and hex
Addition, subtraction, multiplication and division in multiple bases
IEEE754 floating point and why it matters
Deeply understand vector space in 2D, 3D and higher!
Trigonometry calculations such as sin, cos and tan
More advanced vector math such as dot and cross products
Projectile motion mathematics
Combinatorics and probability theory and where to use it",영어,https://www.udemy.com/course/math-for-games/
53,game-development,C++ (programming language),C++ Fundamentals: Game Programming For Beginners,초급자,"₩17,000","₩79,000",11시간 주문형 동영상,"배울 내용
How to write games in C++ from scratch
The basics of Object Oriented Programming (OOP)
Programming fundamentals (inc variables, loops and if-statements)
Clean coding practices and principles
How to compile and run your C++ games and apps
Problem solving and debugging basics with C++
How to use the Raylib simple games library
How to animate 2D characters",영어,https://www.udemy.com/course/cpp-fundamentals/
54,game-development,Unity,Unity Game Development: Create 2D And 3D Games With C#,초급자,"₩17,000","₩49,000",78시간 주문형 동영상,"배울 내용
Learn To Code in C#
Develop strong and transferrable problem solving skills
Learn good coding and design patterns
Get experience using Unity Game Engine
Gain an excellent knowledge of game creation
Learn how object oriented programming works in practice
Learn How To Create Stunning 2D and 3D Games",영어,https://www.udemy.com/course/unity-game-development-create-2d-and-3d-games-with-c/
55,game-development,GameMaker Studio,How to Make Tile Based Platform Games in Gamemaker,모든 수준,"₩19,000","₩69,000",11시간 주문형 동영상,"배울 내용
You will develop a robust platform engine that you can use for future games you make.
You will learn how to do fast tile based collisions, and have the skills to incorporate it into your own games.
You will learn how to implement a customizable lighting system that any object in the game can use.
You will learn how to build custom particles that interact with the environment.
You will learn how to build a Finite State Machine, and use it to efficiently control your player and enemies.
You will learn how to implement wave based attacks, player traps, cameras, fade transitions, highscore saving, custom tooltips, screenshake and more.",영어,https://www.udemy.com/course/how-to-make-tile-based-platform-games-with-gamemaker/
56,game-development,Unity,Unity Game Development: Make Professional 3D Games,모든 수준,"₩19,000","₩25,000",41시간 주문형 동영상,"배울 내용
Learn To Code in C#
Develop strong and transferrable problem solving skills
Understand the capabilities of game development using Unity
Gain an excellent knowledge of game creation
Learn how object oriented programming works in practice
Create Stunning 3D Games",영어,https://www.udemy.com/course/unity-game-development-make-professional-3d-games/
57,game-development,Unity,Ultimate Unity Overview (60+ Tools and Features Explained!),모든 수준,"₩19,000","₩69,000",13시간 주문형 동영상,"배울 내용
Learn how to use 60+ Unity Features and Tools
Make BETTER games FASTER by learning about some Tools you might not know exist!
Learn from a Professional Indie Game Developer
New Lectures added regularly as FREE Updates teaching more Tools and Features",영어,https://www.udemy.com/course/ultimate-unity-overview/
58,game-development,Unity,Learn To Create A Roguelike Game In Unity,모든 수준,"₩17,000","₩69,000",19.5시간 주문형 동영상,"배울 내용
Learn C#, a modern versatile programming language.
Understand the capabilities of 2D development in Unity.
Develop strong and transferrable problem solving skills.
Gain an understanding of the game development process.
Learn how object oriented programming works in practice.",영어,https://www.udemy.com/course/unityroguelike/
